Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,7825129,-,b'Victoria',b'Australia',-37.84,145.03,10,40,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Clearsky GHI
2020,6,17,19,30,0
2020,6,17,20,0,0
2020,6,17,20,30,0
2020,6,17,21,0,0
2020,6,17,21,30,0
2020,6,17,22,0,0
2020,6,17,22,30,0
2020,6,17,23,0,0
2020,6,17,23,30,0
2020,6,18,0,0,0
2020,6,18,0,30,0
2020,6,18,1,0,0
2020,6,18,1,30,0
2020,6,18,2,0,0
2020,6,18,2,30,0
2020,6,18,3,0,0
2020,6,18,3,30,0
2020,6,18,4,0,0
2020,6,18,4,30,0
2020,6,18,5,0,0
2020,6,18,5,30,0
2020,6,18,6,0,0
2020,6,18,6,30,0
2020,6,18,7,0,0
2020,6,18,7,30,0
2020,6,18,8,0,39
2020,6,18,8,30,107
2020,6,18,9,0,181
2020,6,18,9,30,253
2020,6,18,10,0,313
2020,6,18,10,30,368
2020,6,18,11,0,410
2020,6,18,11,30,441
2020,6,18,12,0,455
2020,6,18,12,30,458
2020,6,18,13,0,448
2020,6,18,13,30,423
2020,6,18,14,0,385
2020,6,18,14,30,334
2020,6,18,15,0,274
2020,6,18,15,30,206
2020,6,18,16,0,133
2020,6,18,16,30,63
2020,6,18,17,0,0
2020,6,18,17,30,0
2020,6,18,18,0,0
2020,6,18,18,30,0
2020,6,18,19,0,0
2020,6,18,19,30,0
2020,6,18,20,0,0
2020,6,18,20,30,0
2020,6,18,21,0,0
2020,6,18,21,30,0
2020,6,18,22,0,0
2020,6,18,22,30,0
2020,6,18,23,0,0
2020,6,18,23,30,0
2020,6,19,0,0,0
2020,6,19,0,30,0
2020,6,19,1,0,0
2020,6,19,1,30,0
2020,6,19,2,0,0
2020,6,19,2,30,0
2020,6,19,3,0,0
2020,6,19,3,30,0
2020,6,19,4,0,0
2020,6,19,4,30,0
2020,6,19,5,0,0
2020,6,19,5,30,0
2020,6,19,6,0,0
2020,6,19,6,30,0
2020,6,19,7,0,0
2020,6,19,7,30,0
2020,6,19,8,0,38
2020,6,19,8,30,105
2020,6,19,9,0,178
2020,6,19,9,30,248
2020,6,19,10,0,311
2020,6,19,10,30,365
2020,6,19,11,0,407
2020,6,19,11,30,437
2020,6,19,12,0,454
2020,6,19,12,30,455
2020,6,19,13,0,445
2020,6,19,13,30,420
2020,6,19,14,0,383
2020,6,19,14,30,334
2020,6,19,15,0,272
2020,6,19,15,30,205
2020,6,19,16,0,132
2020,6,19,16,30,62
2020,6,19,17,0,0
2020,6,19,17,30,0
2020,6,19,18,0,0
2020,6,19,18,30,0
2020,6,19,19,0,0
2020,6,19,19,30,0
2020,6,19,20,0,0
2020,6,19,20,30,0
2020,6,19,21,0,0
2020,6,19,21,30,0
2020,6,19,22,0,0
2020,6,19,22,30,0
2020,6,19,23,0,0
2020,6,19,23,30,0
2020,6,20,0,0,0
2020,6,20,0,30,0
2020,6,20,1,0,0
2020,6,20,1,30,0
2020,6,20,2,0,0
2020,6,20,2,30,0
2020,6,20,3,0,0
2020,6,20,3,30,0
2020,6,20,4,0,0
2020,6,20,4,30,0
2020,6,20,5,0,0
2020,6,20,5,30,0
2020,6,20,6,0,0
2020,6,20,6,30,0
2020,6,20,7,0,0
2020,6,20,7,30,0
2020,6,20,8,0,38
2020,6,20,8,30,104
2020,6,20,9,0,178
2020,6,20,9,30,249
2020,6,20,10,0,309
2020,6,20,10,30,363
2020,6,20,11,0,404
2020,6,20,11,30,434
2020,6,20,12,0,451
2020,6,20,12,30,454
2020,6,20,13,0,443
2020,6,20,13,30,418
2020,6,20,14,0,381
2020,6,20,14,30,330
2020,6,20,15,0,271
2020,6,20,15,30,203
2020,6,20,16,0,130
2020,6,20,16,30,61
2020,6,20,17,0,0
2020,6,20,17,30,0
2020,6,20,18,0,0
2020,6,20,18,30,0
2020,6,20,19,0,0
2020,6,20,19,30,0
2020,6,20,20,0,0
2020,6,20,20,30,0
2020,6,20,21,0,0
2020,6,20,21,30,0
2020,6,20,22,0,0
2020,6,20,22,30,0
2020,6,20,23,0,0
2020,6,20,23,30,0
2020,6,21,0,0,0
2020,6,21,0,30,0
2020,6,21,1,0,0
2020,6,21,1,30,0
2020,6,21,2,0,0
2020,6,21,2,30,0
2020,6,21,3,0,0
2020,6,21,3,30,0
2020,6,21,4,0,0
2020,6,21,4,30,0
2020,6,21,5,0,0
2020,6,21,5,30,0
2020,6,21,6,0,0
2020,6,21,6,30,0
2020,6,21,7,0,0
2020,6,21,7,30,0
2020,6,21,8,0,34
2020,6,21,8,30,98
2020,6,21,9,0,168
2020,6,21,9,30,237
2020,6,21,10,0,296
2020,6,21,10,30,349
2020,6,21,11,0,391
2020,6,21,11,30,421
2020,6,21,12,0,438
2020,6,21,12,30,441
2020,6,21,13,0,430
2020,6,21,13,30,406
2020,6,21,14,0,370
2020,6,21,14,30,321
2020,6,21,15,0,262
2020,6,21,15,30,196
2020,6,21,16,0,125
2020,6,21,16,30,58
2020,6,21,17,0,0
2020,6,21,17,30,0
2020,6,21,18,0,0
2020,6,21,18,30,0
2020,6,21,19,0,0
2020,6,21,19,30,0
2020,6,21,20,0,0
2020,6,21,20,30,0
2020,6,21,21,0,0
2020,6,21,21,30,0
2020,6,21,22,0,0
2020,6,21,22,30,0
2020,6,21,23,0,0
2020,6,21,23,30,0
2020,6,22,0,0,0
2020,6,22,0,30,0
2020,6,22,1,0,0
2020,6,22,1,30,0
2020,6,22,2,0,0
2020,6,22,2,30,0
2020,6,22,3,0,0
2020,6,22,3,30,0
2020,6,22,4,0,0
2020,6,22,4,30,0
2020,6,22,5,0,0
2020,6,22,5,30,0
2020,6,22,6,0,0
2020,6,22,6,30,0
2020,6,22,7,0,0
2020,6,22,7,30,0
2020,6,22,8,0,35
2020,6,22,8,30,100
2020,6,22,9,0,173
2020,6,22,9,30,243
2020,6,22,10,0,301
2020,6,22,10,30,354
2020,6,22,11,0,396
2020,6,22,11,30,426
2020,6,22,12,0,443
2020,6,22,12,30,446
2020,6,22,13,0,434
2020,6,22,13,30,410
2020,6,22,14,0,373
2020,6,22,14,30,324
2020,6,22,15,0,266
2020,6,22,15,30,200
2020,6,22,16,0,130
2020,6,22,16,30,61
2020,6,22,17,0,0
2020,6,22,17,30,0
2020,6,22,18,0,0
2020,6,22,18,30,0
2020,6,22,19,0,0
2020,6,22,19,30,0
2020,6,22,20,0,0
2020,6,22,20,30,0
2020,6,22,21,0,0
2020,6,22,21,30,0
2020,6,22,22,0,0
2020,6,22,22,30,0
2020,6,22,23,0,0
2020,6,22,23,30,0
2020,6,23,0,0,0
2020,6,23,0,30,0
2020,6,23,1,0,0
2020,6,23,1,30,0
2020,6,23,2,0,0
2020,6,23,2,30,0
2020,6,23,3,0,0
2020,6,23,3,30,0
2020,6,23,4,0,0
2020,6,23,4,30,0
2020,6,23,5,0,0
2020,6,23,5,30,0
2020,6,23,6,0,0
2020,6,23,6,30,0
2020,6,23,7,0,0
2020,6,23,7,30,0
2020,6,23,8,0,37
2020,6,23,8,30,103
2020,6,23,9,0,177
2020,6,23,9,30,248
2020,6,23,10,0,312
2020,6,23,10,30,367
2020,6,23,11,0,409
2020,6,23,11,30,440
2020,6,23,12,0,457
2020,6,23,12,30,461
2020,6,23,13,0,446
2020,6,23,13,30,420
2020,6,23,14,0,383
2020,6,23,14,30,334
2020,6,23,15,0,274
2020,6,23,15,30,207
2020,6,23,16,0,133
2020,6,23,16,30,63
2020,6,23,17,0,12
2020,6,23,17,30,0
2020,6,23,18,0,0
2020,6,23,18,30,0
2020,6,23,19,0,0
2020,6,23,19,30,0
2020,6,23,20,0,0
2020,6,23,20,30,0
2020,6,23,21,0,0
2020,6,23,21,30,0
2020,6,23,22,0,0
2020,6,23,22,30,0
2020,6,23,23,0,0
2020,6,23,23,30,0
2020,6,24,0,0,0
2020,6,24,0,30,0
2020,6,24,1,0,0
2020,6,24,1,30,0
2020,6,24,2,0,0
2020,6,24,2,30,0
2020,6,24,3,0,0
2020,6,24,3,30,0
2020,6,24,4,0,0
2020,6,24,4,30,0
2020,6,24,5,0,0
2020,6,24,5,30,0
2020,6,24,6,0,0
2020,6,24,6,30,0
2020,6,24,7,0,0
2020,6,24,7,30,0
2020,6,24,8,0,34
2020,6,24,8,30,98
2020,6,24,9,0,171
2020,6,24,9,30,241
2020,6,24,10,0,301
2020,6,24,10,30,355
2020,6,24,11,0,398
2020,6,24,11,30,428
2020,6,24,12,0,446
2020,6,24,12,30,449
2020,6,24,13,0,438
2020,6,24,13,30,414
2020,6,24,14,0,377
2020,6,24,14,30,330
2020,6,24,15,0,271
2020,6,24,15,30,204
2020,6,24,16,0,133
2020,6,24,16,30,63
2020,6,24,17,0,12
2020,6,24,17,30,0
2020,6,24,18,0,0
2020,6,24,18,30,0
2020,6,24,19,0,0
2020,6,24,19,30,0
2020,6,24,20,0,0
2020,6,24,20,30,0
2020,6,24,21,0,0
2020,6,24,21,30,0
2020,6,24,22,0,0
2020,6,24,22,30,0
2020,6,24,23,0,0
2020,6,24,23,30,0
2020,6,25,0,0,0
2020,6,25,0,30,0
2020,6,25,1,0,0
2020,6,25,1,30,0
2020,6,25,2,0,0
2020,6,25,2,30,0
2020,6,25,3,0,0
2020,6,25,3,30,0
2020,6,25,4,0,0
2020,6,25,4,30,0
2020,6,25,5,0,0
2020,6,25,5,30,0
2020,6,25,6,0,0
2020,6,25,6,30,0
2020,6,25,7,0,0
2020,6,25,7,30,0
2020,6,25,8,0,36
2020,6,25,8,30,103
2020,6,25,9,0,177
2020,6,25,9,30,248
2020,6,25,10,0,306
2020,6,25,10,30,361
2020,6,25,11,0,404
2020,6,25,11,30,434
2020,6,25,12,0,450
2020,6,25,12,30,454
2020,6,25,13,0,441
2020,6,25,13,30,417
2020,6,25,14,0,379
2020,6,25,14,30,330
2020,6,25,15,0,272
2020,6,25,15,30,205
2020,6,25,16,0,135
2020,6,25,16,30,65
2020,6,25,17,0,12
2020,6,25,17,30,0
2020,6,25,18,0,0
2020,6,25,18,30,0
2020,6,25,19,0,0
2020,6,25,19,30,0
2020,6,25,20,0,0
2020,6,25,20,30,0
2020,6,25,21,0,0
2020,6,25,21,30,0
2020,6,25,22,0,0
2020,6,25,22,30,0
2020,6,25,23,0,0
2020,6,25,23,30,0
2020,6,26,0,0,0
2020,6,26,0,30,0
2020,6,26,1,0,0
2020,6,26,1,30,0
2020,6,26,2,0,0
2020,6,26,2,30,0
2020,6,26,3,0,0
2020,6,26,3,30,0
2020,6,26,4,0,0
2020,6,26,4,30,0
2020,6,26,5,0,0
2020,6,26,5,30,0
2020,6,26,6,0,0
2020,6,26,6,30,0
2020,6,26,7,0,0
2020,6,26,7,30,0
2020,6,26,8,0,33
2020,6,26,8,30,97
2020,6,26,9,0,169
2020,6,26,9,30,240
2020,6,26,10,0,305
2020,6,26,10,30,360
2020,6,26,11,0,405
2020,6,26,11,30,436
2020,6,26,12,0,454
2020,6,26,12,30,458
2020,6,26,13,0,447
2020,6,26,13,30,423
2020,6,26,14,0,386
2020,6,26,14,30,337
2020,6,26,15,0,278
2020,6,26,15,30,210
2020,6,26,16,0,137
2020,6,26,16,30,66
2020,6,26,17,0,13
2020,6,26,17,30,0
2020,6,26,18,0,0
2020,6,26,18,30,0
2020,6,26,19,0,0
2020,6,26,19,30,0
2020,6,26,20,0,0
2020,6,26,20,30,0
2020,6,26,21,0,0
2020,6,26,21,30,0
2020,6,26,22,0,0
2020,6,26,22,30,0
2020,6,26,23,0,0
2020,6,26,23,30,0
2020,6,27,0,0,0
2020,6,27,0,30,0
2020,6,27,1,0,0
2020,6,27,1,30,0
2020,6,27,2,0,0
2020,6,27,2,30,0
2020,6,27,3,0,0
2020,6,27,3,30,0
2020,6,27,4,0,0
2020,6,27,4,30,0
2020,6,27,5,0,0
2020,6,27,5,30,0
2020,6,27,6,0,0
2020,6,27,6,30,0
2020,6,27,7,0,0
2020,6,27,7,30,0
2020,6,27,8,0,34
2020,6,27,8,30,99
2020,6,27,9,0,172
2020,6,27,9,30,243
2020,6,27,10,0,308
2020,6,27,10,30,363
2020,6,27,11,0,406
2020,6,27,11,30,437
2020,6,27,12,0,455
2020,6,27,12,30,457
2020,6,27,13,0,446
2020,6,27,13,30,422
2020,6,27,14,0,385
2020,6,27,14,30,336
2020,6,27,15,0,276
2020,6,27,15,30,209
2020,6,27,16,0,138
2020,6,27,16,30,67
2020,6,27,17,0,13
2020,6,27,17,30,0
2020,6,27,18,0,0
2020,6,27,18,30,0
2020,6,27,19,0,0
2020,6,27,19,30,0
2020,6,27,20,0,0
2020,6,27,20,30,0
2020,6,27,21,0,0
2020,6,27,21,30,0
2020,6,27,22,0,0
2020,6,27,22,30,0
2020,6,27,23,0,0
2020,6,27,23,30,0
2020,6,28,0,0,0
2020,6,28,0,30,0
2020,6,28,1,0,0
2020,6,28,1,30,0
2020,6,28,2,0,0
2020,6,28,2,30,0
2020,6,28,3,0,0
2020,6,28,3,30,0
2020,6,28,4,0,0
2020,6,28,4,30,0
2020,6,28,5,0,0
2020,6,28,5,30,0
2020,6,28,6,0,0
2020,6,28,6,30,0
2020,6,28,7,0,0
2020,6,28,7,30,0
2020,6,28,8,0,35
2020,6,28,8,30,102
2020,6,28,9,0,176
2020,6,28,9,30,248
2020,6,28,10,0,314
2020,6,28,10,30,370
2020,6,28,11,0,414
2020,6,28,11,30,447
2020,6,28,12,0,465
2020,6,28,12,30,469
2020,6,28,13,0,460
2020,6,28,13,30,436
2020,6,28,14,0,397
2020,6,28,14,30,347
2020,6,28,15,0,287
2020,6,28,15,30,219
2020,6,28,16,0,145
2020,6,28,16,30,72
2020,6,28,17,0,15
2020,6,28,17,30,0
2020,6,28,18,0,0
2020,6,28,18,30,0
2020,6,28,19,0,0
2020,6,28,19,30,0
2020,6,28,20,0,0
2020,6,28,20,30,0
2020,6,28,21,0,0
2020,6,28,21,30,0
2020,6,28,22,0,0
2020,6,28,22,30,0
2020,6,28,23,0,0
2020,6,28,23,30,0
2020,6,29,0,0,0
2020,6,29,0,30,0
2020,6,29,1,0,0
2020,6,29,1,30,0
2020,6,29,2,0,0
2020,6,29,2,30,0
2020,6,29,3,0,0
2020,6,29,3,30,0
2020,6,29,4,0,0
2020,6,29,4,30,0
2020,6,29,5,0,0
2020,6,29,5,30,0
2020,6,29,6,0,0
2020,6,29,6,30,0
2020,6,29,7,0,0
2020,6,29,7,30,0
2020,6,29,8,0,37
2020,6,29,8,30,104
2020,6,29,9,0,179
2020,6,29,9,30,251
2020,6,29,10,0,316
2020,6,29,10,30,372
2020,6,29,11,0,416
2020,6,29,11,30,447
2020,6,29,12,0,465
2020,6,29,12,30,469
2020,6,29,13,0,459
2020,6,29,13,30,435
2020,6,29,14,0,395
2020,6,29,14,30,346
2020,6,29,15,0,287
2020,6,29,15,30,218
2020,6,29,16,0,145
2020,6,29,16,30,72
2020,6,29,17,0,15
2020,6,29,17,30,0
2020,6,29,18,0,0
2020,6,29,18,30,0
2020,6,29,19,0,0
2020,6,29,19,30,0
2020,6,29,20,0,0
2020,6,29,20,30,0
2020,6,29,21,0,0
2020,6,29,21,30,0
2020,6,29,22,0,0
2020,6,29,22,30,0
2020,6,29,23,0,0
2020,6,29,23,30,0
2020,6,30,0,0,0
2020,6,30,0,30,0
2020,6,30,1,0,0
2020,6,30,1,30,0
2020,6,30,2,0,0
2020,6,30,2,30,0
2020,6,30,3,0,0
2020,6,30,3,30,0
2020,6,30,4,0,0
2020,6,30,4,30,0
2020,6,30,5,0,0
2020,6,30,5,30,0
2020,6,30,6,0,0
2020,6,30,6,30,0
2020,6,30,7,0,0
2020,6,30,7,30,0
2020,6,30,8,0,36
2020,6,30,8,30,103
2020,6,30,9,0,177
2020,6,30,9,30,249
2020,6,30,10,0,315
2020,6,30,10,30,371
2020,6,30,11,0,415
2020,6,30,11,30,447
2020,6,30,12,0,463
2020,6,30,12,30,467
2020,6,30,13,0,454
2020,6,30,13,30,431
2020,6,30,14,0,392
2020,6,30,14,30,342
2020,6,30,15,0,281
2020,6,30,15,30,213
2020,6,30,16,0,139
2020,6,30,16,30,68
2020,6,30,17,0,14
2020,6,30,17,30,0
2020,6,30,18,0,0
2020,6,30,18,30,0
2020,6,30,19,0,0
2020,6,30,19,30,0
2020,6,30,20,0,0
2020,6,30,20,30,0
2020,6,30,21,0,0
2020,6,30,21,30,0
2020,6,30,22,0,0
2020,6,30,22,30,0
2020,6,30,23,0,0
2020,6,30,23,30,0
2020,7,1,0,0,0
2020,7,1,0,30,0
2020,7,1,1,0,0
2020,7,1,1,30,0
2020,7,1,2,0,0
2020,7,1,2,30,0
2020,7,1,3,0,0
2020,7,1,3,30,0
2020,7,1,4,0,0
2020,7,1,4,30,0
2020,7,1,5,0,0
2020,7,1,5,30,0
2020,7,1,6,0,0
2020,7,1,6,30,0
2020,7,1,7,0,0
2020,7,1,7,30,0
2020,7,1,8,0,35
2020,7,1,8,30,102
2020,7,1,9,0,175
2020,7,1,9,30,247
2020,7,1,10,0,313
2020,7,1,10,30,368
2020,7,1,11,0,413
2020,7,1,11,30,445
2020,7,1,12,0,463
2020,7,1,12,30,467
2020,7,1,13,0,456
2020,7,1,13,30,432
2020,7,1,14,0,395
2020,7,1,14,30,346
2020,7,1,15,0,285
2020,7,1,15,30,218
2020,7,1,16,0,144
2020,7,1,16,30,72
2020,7,1,17,0,15
2020,7,1,17,30,0
2020,7,1,18,0,0
2020,7,1,18,30,0
2020,7,1,19,0,0
2020,7,1,19,30,0
2020,7,1,20,0,0
2020,7,1,20,30,0
2020,7,1,21,0,0
2020,7,1,21,30,0
2020,7,1,22,0,0
2020,7,1,22,30,0
2020,7,1,23,0,0
2020,7,1,23,30,0
2020,7,2,0,0,0
2020,7,2,0,30,0
2020,7,2,1,0,0
2020,7,2,1,30,0
2020,7,2,2,0,0
2020,7,2,2,30,0
2020,7,2,3,0,0
2020,7,2,3,30,0
2020,7,2,4,0,0
2020,7,2,4,30,0
2020,7,2,5,0,0
2020,7,2,5,30,0
2020,7,2,6,0,0
2020,7,2,6,30,0
2020,7,2,7,0,0
2020,7,2,7,30,0
2020,7,2,8,0,32
2020,7,2,8,30,96
2020,7,2,9,0,169
2020,7,2,9,30,240
2020,7,2,10,0,310
2020,7,2,10,30,366
2020,7,2,11,0,411
2020,7,2,11,30,443
2020,7,2,12,0,463
2020,7,2,12,30,467
2020,7,2,13,0,458
2020,7,2,13,30,434
2020,7,2,14,0,397
2020,7,2,14,30,348
2020,7,2,15,0,290
2020,7,2,15,30,221
2020,7,2,16,0,148
2020,7,2,16,30,75
2020,7,2,17,0,16
2020,7,2,17,30,0
2020,7,2,18,0,0
2020,7,2,18,30,0
2020,7,2,19,0,0
2020,7,2,19,30,0
2020,7,2,20,0,0
2020,7,2,20,30,0
2020,7,2,21,0,0
2020,7,2,21,30,0
2020,7,2,22,0,0
2020,7,2,22,30,0
2020,7,2,23,0,0
2020,7,2,23,30,0
2020,7,3,0,0,0
2020,7,3,0,30,0
2020,7,3,1,0,0
2020,7,3,1,30,0
2020,7,3,2,0,0
2020,7,3,2,30,0
2020,7,3,3,0,0
2020,7,3,3,30,0
2020,7,3,4,0,0
2020,7,3,4,30,0
2020,7,3,5,0,0
2020,7,3,5,30,0
2020,7,3,6,0,0
2020,7,3,6,30,0
2020,7,3,7,0,0
2020,7,3,7,30,0
2020,7,3,8,0,35
2020,7,3,8,30,100
2020,7,3,9,0,173
2020,7,3,9,30,244
2020,7,3,10,0,305
2020,7,3,10,30,360
2020,7,3,11,0,403
2020,7,3,11,30,435
2020,7,3,12,0,453
2020,7,3,12,30,458
2020,7,3,13,0,447
2020,7,3,13,30,423
2020,7,3,14,0,386
2020,7,3,14,30,337
2020,7,3,15,0,276
2020,7,3,15,30,210
2020,7,3,16,0,137
2020,7,3,16,30,68
2020,7,3,17,0,15
2020,7,3,17,30,0
2020,7,3,18,0,0
2020,7,3,18,30,0
2020,7,3,19,0,0
2020,7,3,19,30,0
2020,7,3,20,0,0
2020,7,3,20,30,0
2020,7,3,21,0,0
2020,7,3,21,30,0
2020,7,3,22,0,0
2020,7,3,22,30,0
2020,7,3,23,0,0
2020,7,3,23,30,0
2020,7,4,0,0,0
2020,7,4,0,30,0
2020,7,4,1,0,0
2020,7,4,1,30,0
2020,7,4,2,0,0
2020,7,4,2,30,0
2020,7,4,3,0,0
2020,7,4,3,30,0
2020,7,4,4,0,0
2020,7,4,4,30,0
2020,7,4,5,0,0
2020,7,4,5,30,0
2020,7,4,6,0,0
2020,7,4,6,30,0
2020,7,4,7,0,0
2020,7,4,7,30,0
2020,7,4,8,0,32
2020,7,4,8,30,94
2020,7,4,9,0,165
2020,7,4,9,30,234
2020,7,4,10,0,297
2020,7,4,10,30,352
2020,7,4,11,0,395
2020,7,4,11,30,426
2020,7,4,12,0,448
2020,7,4,12,30,453
2020,7,4,13,0,444
2020,7,4,13,30,421
2020,7,4,14,0,385
2020,7,4,14,30,337
2020,7,4,15,0,278
2020,7,4,15,30,212
2020,7,4,16,0,140
2020,7,4,16,30,70
2020,7,4,17,0,16
2020,7,4,17,30,0
2020,7,4,18,0,0
2020,7,4,18,30,0
2020,7,4,19,0,0
2020,7,4,19,30,0
2020,7,4,20,0,0
2020,7,4,20,30,0
2020,7,4,21,0,0
2020,7,4,21,30,0
2020,7,4,22,0,0
2020,7,4,22,30,0
2020,7,4,23,0,0
2020,7,4,23,30,0
2020,7,5,0,0,0
2020,7,5,0,30,0
2020,7,5,1,0,0
2020,7,5,1,30,0
2020,7,5,2,0,0
2020,7,5,2,30,0
2020,7,5,3,0,0
2020,7,5,3,30,0
2020,7,5,4,0,0
2020,7,5,4,30,0
2020,7,5,5,0,0
2020,7,5,5,30,0
2020,7,5,6,0,0
2020,7,5,6,30,0
2020,7,5,7,0,0
2020,7,5,7,30,0
2020,7,5,8,0,34
2020,7,5,8,30,98
2020,7,5,9,0,173
2020,7,5,9,30,245
2020,7,5,10,0,315
2020,7,5,10,30,371
2020,7,5,11,0,415
2020,7,5,11,30,447
2020,7,5,12,0,465
2020,7,5,12,30,470
2020,7,5,13,0,460
2020,7,5,13,30,437
2020,7,5,14,0,399
2020,7,5,14,30,350
2020,7,5,15,0,291
2020,7,5,15,30,222
2020,7,5,16,0,149
2020,7,5,16,30,76
2020,7,5,17,0,18
2020,7,5,17,30,0
2020,7,5,18,0,0
2020,7,5,18,30,0
2020,7,5,19,0,0
2020,7,5,19,30,0
2020,7,5,20,0,0
2020,7,5,20,30,0
2020,7,5,21,0,0
2020,7,5,21,30,0
2020,7,5,22,0,0
2020,7,5,22,30,0
2020,7,5,23,0,0
2020,7,5,23,30,0
2020,7,6,0,0,0
2020,7,6,0,30,0
2020,7,6,1,0,0
2020,7,6,1,30,0
2020,7,6,2,0,0
2020,7,6,2,30,0
2020,7,6,3,0,0
2020,7,6,3,30,0
2020,7,6,4,0,0
2020,7,6,4,30,0
2020,7,6,5,0,0
2020,7,6,5,30,0
2020,7,6,6,0,0
2020,7,6,6,30,0
2020,7,6,7,0,0
2020,7,6,7,30,0
2020,7,6,8,0,36
2020,7,6,8,30,102
2020,7,6,9,0,177
2020,7,6,9,30,248
2020,7,6,10,0,311
2020,7,6,10,30,367
2020,7,6,11,0,413
2020,7,6,11,30,447
2020,7,6,12,0,466
2020,7,6,12,30,471
2020,7,6,13,0,461
2020,7,6,13,30,437
2020,7,6,14,0,400
2020,7,6,14,30,350
2020,7,6,15,0,291
2020,7,6,15,30,223
2020,7,6,16,0,150
2020,7,6,16,30,77
2020,7,6,17,0,19
2020,7,6,17,30,0
2020,7,6,18,0,0
2020,7,6,18,30,0
2020,7,6,19,0,0
2020,7,6,19,30,0
2020,7,6,20,0,0
2020,7,6,20,30,0
2020,7,6,21,0,0
2020,7,6,21,30,0
2020,7,6,22,0,0
2020,7,6,22,30,0
2020,7,6,23,0,0
2020,7,6,23,30,0
2020,7,7,0,0,0
2020,7,7,0,30,0
2020,7,7,1,0,0
2020,7,7,1,30,0
2020,7,7,2,0,0
2020,7,7,2,30,0
2020,7,7,3,0,0
2020,7,7,3,30,0
2020,7,7,4,0,0
2020,7,7,4,30,0
2020,7,7,5,0,0
2020,7,7,5,30,0
2020,7,7,6,0,0
2020,7,7,6,30,0
2020,7,7,7,0,0
2020,7,7,7,30,0
2020,7,7,8,0,36
2020,7,7,8,30,103
2020,7,7,9,0,176
2020,7,7,9,30,248
2020,7,7,10,0,316
2020,7,7,10,30,372
2020,7,7,11,0,417
2020,7,7,11,30,449
2020,7,7,12,0,467
2020,7,7,12,30,472
2020,7,7,13,0,463
2020,7,7,13,30,440
2020,7,7,14,0,403
2020,7,7,14,30,355
2020,7,7,15,0,295
2020,7,7,15,30,228
2020,7,7,16,0,153
2020,7,7,16,30,80
2020,7,7,17,0,20
2020,7,7,17,30,0
2020,7,7,18,0,0
2020,7,7,18,30,0
2020,7,7,19,0,0
2020,7,7,19,30,0
2020,7,7,20,0,0
2020,7,7,20,30,0
2020,7,7,21,0,0
2020,7,7,21,30,0
2020,7,7,22,0,0
2020,7,7,22,30,0
2020,7,7,23,0,0
2020,7,7,23,30,0
2020,7,8,0,0,0
2020,7,8,0,30,0
2020,7,8,1,0,0
2020,7,8,1,30,0
2020,7,8,2,0,0
2020,7,8,2,30,0
2020,7,8,3,0,0
2020,7,8,3,30,0
2020,7,8,4,0,0
2020,7,8,4,30,0
2020,7,8,5,0,0
2020,7,8,5,30,0
2020,7,8,6,0,0
2020,7,8,6,30,0
2020,7,8,7,0,0
2020,7,8,7,30,0
2020,7,8,8,0,37
2020,7,8,8,30,103
2020,7,8,9,0,178
2020,7,8,9,30,249
2020,7,8,10,0,317
2020,7,8,10,30,373
2020,7,8,11,0,417
2020,7,8,11,30,451
2020,7,8,12,0,470
2020,7,8,12,30,475
2020,7,8,13,0,465
2020,7,8,13,30,442
2020,7,8,14,0,405
2020,7,8,14,30,356
2020,7,8,15,0,296
2020,7,8,15,30,228
2020,7,8,16,0,155
2020,7,8,16,30,82
2020,7,8,17,0,21
2020,7,8,17,30,0
2020,7,8,18,0,0
2020,7,8,18,30,0
2020,7,8,19,0,0
2020,7,8,19,30,0
2020,7,8,20,0,0
2020,7,8,20,30,0
2020,7,8,21,0,0
2020,7,8,21,30,0
2020,7,8,22,0,0
2020,7,8,22,30,0
2020,7,8,23,0,0
2020,7,8,23,30,0
2020,7,9,0,0,0
2020,7,9,0,30,0
2020,7,9,1,0,0
2020,7,9,1,30,0
2020,7,9,2,0,0
2020,7,9,2,30,0
2020,7,9,3,0,0
2020,7,9,3,30,0
2020,7,9,4,0,0
2020,7,9,4,30,0
2020,7,9,5,0,0
2020,7,9,5,30,0
